DateTime,CLOSE
2005-08-18,876.165
2005-08-19,877.254
2005-08-22,886.028
2005-08-23,875.706
2005-08-24,884.031
2005-08-25,888.011
2005-08-26,888.396
2005-08-29,878.985
2005-08-30,875.316
2005-08-31,890.211
2005-09-01,907.993
2005-09-02,912.5
2005-09-05,920.525
2005-09-06,902.571
2005-09-07,922.032
2005-09-08,924.089
2005-09-09,916.529
2005-09-12,918.468
2005-09-13,934.995
2005-09-14,943.113
2005-09-15,943.99
2005-09-16,942.49
2005-09-19,949.929
2005-09-20,942.144
2005-09-21,926.025
2005-09-22,900.712
2005-09-23,891.457
2005-09-26,895.3
2005-09-27,879.669
2005-09-28,878.079
2005-09-29,892.875
2005-09-30,892.571
2005-10-10,881.747
2005-10-11,896.938
2005-10-12,902.745
2005-10-13,897.117
2005-10-14,886.964
2005-10-17,883.72
2005-10-18,892.378
2005-10-19,887.385
2005-10-20,887.689
2005-10-21,893.329
2005-10-24,895.323
2005-10-25,880.055
2005-10-26,858.769
2005-10-27,856.1
2005-10-28,841.297
2005-10-31,847.653
2005-11-01,843.352
2005-11-02,856.062
2005-11-03,847.455
2005-11-04,851.935
2005-11-07,853.823
2005-11-08,859.181
2005-11-09,856.534
2005-11-10,837.798
2005-11-11,840.247
2005-11-14,839.955
2005-11-15,834.368
2005-11-16,840.515
2005-11-17,839.906
2005-11-18,858.491
2005-11-21,860.295
2005-11-22,845.451
2005-11-23,851.88
2005-11-24,856.341
2005-11-25,857.815
2005-11-28,854.335
2005-11-29,844.286
2005-11-30,846.44
2005-12-01,845.507
2005-12-02,839.726
2005-12-05,824.988
2005-12-06,829.719
2005-12-07,837.245
2005-12-08,836.918
2005-12-09,850.019
2005-12-12,852.949
2005-12-13,853.516
2005-12-14,861.942
2005-12-15,858.939
2005-12-16,865.388
2005-12-19,866.132
2005-12-20,869.292
2005-12-21,864.493
2005-12-22,869.668
2005-12-23,877.779
2005-12-26,884.619
2005-12-27,883.247
2005-12-28,885.028
2005-12-29,897.707
2005-12-30,890.074
2006-01-04,905.058
2006-01-05,919.826
2006-01-06,929.676
2006-01-09,937.485
2006-01-10,941.244
2006-01-11,936.55
2006-01-12,950.131
2006-01-13,948.981
2006-01-16,933.994
2006-01-17,935.381
2006-01-18,954.055
2006-01-19,962.392
2006-01-20,964.529
2006-01-23,968.56
2006-01-24,969.51
2006-01-25,974.233
2006-02-06,996.809
2006-02-07,995.25
2006-02-08,998.915
2006-02-09,986.132
2006-02-10,997.923
2006-02-13,996.957
2006-02-14,1004.386
2006-02-15,1006.679
2006-02-16,983.827
2006-02-17,981.374
2006-02-20,979.861
2006-02-21,996.027
2006-02-22,995.465
2006-02-23,997.359
2006-02-24,1005.374
2006-02-27,1003.282
2006-02-28,1006.788
2006-03-01,1012.287
2006-03-02,994.641
2006-03-03,996.555
2006-03-06,994.068
2006-03-07,970.604
2006-03-08,965.894
2006-03-09,961.36
2006-03-10,964.778
2006-03-13,973.847
2006-03-14,973.836
2006-03-15,984.147
2006-03-16,984.263
2006-03-17,981.327
2006-03-20,993.95
2006-03-21,997.241
2006-03-22,1005.592
2006-03-23,1009.359
2006-03-24,1003.325
2006-03-27,1011.649
2006-03-28,1017.91
2006-03-29,1024.798
2006-03-30,1015.9
2006-03-31,1022.891
2006-04-03,1042.536
2006-04-04,1053.344
2006-04-05,1063.439
2006-04-06,1067.167
2006-04-07,1072.531
2006-04-10,1090.746
2006-04-11,1095.653
2006-04-12,1092.225
2006-04-13,1066.1
2006-04-14,1089.892
2006-04-17,1096.158
2006-04-18,1101.123
2006-04-19,1106.592
2006-04-20,1101.4
2006-04-21,1113.571
2006-04-24,1105.115
2006-04-25,1106.259
2006-04-26,1120.399
2006-04-27,1122.503
2006-04-28,1138.053
2006-05-08,1181.241
2006-05-09,1216.033
2006-05-10,1233.228
2006-05-11,1226.019
2006-05-12,1268.463
2006-05-15,1324.855
2006-05-16,1294.074
2006-05-17,1304.654
2006-05-18,1306.924
2006-05-19,1342.553
2006-05-22,1354.727
2006-05-23,1298.788
2006-05-24,1286.263
2006-05-25,1292.244
2006-05-26,1317.062
2006-05-29,1350.391
2006-05-30,1367.007
2006-05-31,1357.203
2006-06-01,1400.116
2006-06-02,1393.174
2006-06-05,1411.261
2006-06-06,1404.101
2006-06-07,1319.872
2006-06-08,1323.72
2006-06-09,1292.885
2006-06-12,1297.114
2006-06-13,1300.816
2006-06-14,1288.298
2006-06-15,1290.966
2006-06-16,1322.034
2006-06-19,1338.513
2006-06-20,1346.371
2006-06-21,1342.819
2006-06-22,1341.736
2006-06-23,1353.009
2006-06-26,1377.423
2006-06-27,1380.587
2006-06-28,1379.238
2006-06-29,1408.859
2006-06-30,1407.399
2006-07-03,1432.888
2006-07-04,1424.426
2006-07-05,1409.363
2006-07-06,1440.551
2006-07-07,1436.174
2006-07-10,1441.258
2006-07-11,1450.382
2006-07-12,1450.805
2006-07-13,1367.74
2006-07-14,1379.301
2006-07-17,1398.2
2006-07-18,1403.128
2006-07-19,1368.223
2006-07-20,1377.604
2006-07-21,1386.993
2006-07-24,1389.299
2006-07-25,1407.396
2006-07-26,1408.12
2006-07-27,1392.131
2006-07-28,1378.402
2006-07-31,1325.833
2006-08-01,1311.859
2006-08-02,1304.132
2006-08-03,1301.537
2006-08-04,1266.033
2006-08-07,1242.796
2006-08-08,1275.225
2006-08-09,1275.373
2006-08-10,1296.618
2006-08-11,1301.546
2006-08-14,1267.948
2006-08-15,1290.054
2006-08-16,1309.517
2006-08-17,1298.819
2006-08-18,1293.081
2006-08-21,1297.69
2006-08-22,1312.374
2006-08-23,1310.941
2006-08-24,1319.543
2006-08-25,1322.961
2006-08-28,1354.911
2006-08-29,1358.074
2006-08-30,1365.278
2006-08-31,1371.83
2006-09-01,1348.836
2006-09-04,1371.839
2006-09-05,1375.515
2006-09-06,1381.856
2006-09-07,1362.173
2006-09-08,1365.228
2006-09-11,1372.31
2006-09-12,1379.209
2006-09-13,1366.097
2006-09-14,1366.487
2006-09-15,1387.22
2006-09-18,1403.597
2006-09-19,1407.456
2006-09-20,1409.797
2006-09-21,1417.242
2006-09-22,1404.662
2006-09-25,1404.867
2006-09-26,1394.078
2006-09-27,1407.434
2006-09-28,1421.848
2006-09-29,1437.58
2006-10-09,1468.444
2006-10-10,1472.523
2006-10-11,1473.002
2006-10-12,1459.59
2006-10-13,1464.965
2006-10-16,1454.551
2006-10-17,1451.514
2006-10-18,1473.236
2006-10-19,1477.685
2006-10-20,1474.495
2006-10-23,1436.169
2006-10-24,1469.842
2006-10-25,1470.612
2006-10-26,1472.839
2006-10-27,1452.273
2006-10-30,1455.784
2006-10-31,1472.593
2006-11-01,1484.389
2006-11-02,1483.601
2006-11-03,1491.197
2006-11-06,1500.105
2006-11-07,1499.422
2006-11-08,1486.902
2006-11-09,1509.595
2006-11-10,1481.992
2006-11-13,1444.975
2006-11-14,1461.573
2006-11-15,1496.021
2006-11-16,1486.12
2006-11-17,1509.548
2006-11-20,1525.905
2006-11-21,1542.103
2006-11-22,1557.58
2006-11-23,1567.091
2006-11-24,1576.153
2006-11-27,1598.744
2006-11-28,1596.84
2006-11-29,1617.988
2006-11-30,1657.323
2006-12-01,1670.329
2006-12-04,1713.692
2006-12-05,1727.449
2006-12-06,1708.936
2006-12-07,1699.787
2006-12-08,1637.373
2006-12-11,1704.125
2006-12-12,1712.896
2006-12-13,1716.247
2006-12-14,1746.263
2006-12-15,1775.017
2006-12-18,1816.336
2006-12-19,1821.17
2006-12-20,1842.882
2006-12-21,1819.003
2006-12-22,1807.61
2006-12-25,1838.418
2006-12-26,1830.014
2006-12-27,1861.439
2006-12-28,1845.059
2006-12-29,1888.435
2007-01-04,1904.53
2007-01-05,1921.952
2007-01-08,1984.62
2007-01-09,2042.028
2007-01-10,2093.6
2007-01-11,2082.006
2007-01-12,2023.412
2007-01-15,2129.148
2007-01-16,2192.648
2007-01-17,2159.863
2007-01-18,2180.884
2007-01-19,2255.378
2007-01-22,2347.997
2007-01-23,2362.941
2007-01-24,2388.006
2007-01-25,2301.421
2007-01-26,2344.49
2007-01-29,2409.489
2007-01-30,2391.55
2007-01-31,2248.682
2007-02-01,2261.095
2007-02-02,2186.954
2007-02-05,2177.838
2007-02-06,2222.062
2007-02-07,2269.924
2007-02-08,2311.028
2007-02-09,2303.762
2007-02-12,2379.029
2007-02-13,2418.22
2007-02-14,2477.278
2007-02-15,2554.125
2007-02-16,2570.655
2007-02-26,2624.843
2007-02-27,2387.938
2007-02-28,2479.807
2007-03-01,2417.511
2007-03-02,2455.213
2007-03-05,2437.578
2007-03-06,2467.453
2007-03-07,2533.729
2007-03-08,2577.512
2007-03-09,2569.492
2007-03-12,2593.926
2007-03-13,2620.418
2007-03-14,2587.443
2007-03-15,2636.773
2007-03-16,2592.411
2007-03-19,2641.735
2007-03-20,2671.12
2007-03-21,2708.09
2007-03-22,2716.658
2007-03-23,2732.437
2007-03-26,2792.333
2007-03-27,2822.97
2007-03-28,2820.273
2007-03-29,2772.87
2007-03-30,2782.965
2007-04-02,2850.109
2007-04-03,2891.344
2007-04-04,2918.969
2007-04-05,2959.974
2007-04-06,2993.965
2007-04-09,3053.242
2007-04-10,3090.707
2007-04-11,3129.703
2007-04-12,3191.519
2007-04-13,3179.052
2007-04-16,3268.874
2007-04-17,3322.428
2007-04-18,3368.681
2007-04-19,3201.725
2007-04-20,3350.321
2007-04-23,3498.388
2007-04-24,3522.101
2007-04-25,3520.707
2007-04-26,3564.055
2007-04-27,3543.023
2007-04-30,3604.926
2007-05-08,3752.39
2007-05-09,3766.134
2007-05-10,3794.975
2007-05-11,3777.016
2007-05-14,3804.934
2007-05-15,3676.748
2007-05-16,3776.714
2007-05-17,3864.224
2007-05-18,3870.369
2007-05-21,3947.607
2007-05-22,4005.743
2007-05-23,4092.642
2007-05-24,4077.98
2007-05-25,4146.312
2007-05-28,4235.98
2007-05-29,4327.684
2007-05-30,4017.71
2007-05-31,3973.634
2007-06-01,3788.434
2007-06-04,3487.624
2007-06-05,3575.186
2007-06-06,3626.507
2007-06-07,3773.337
2007-06-08,3819.939
2007-06-11,3910.547
2007-06-12,4015.964
2007-06-13,4122.418
2007-06-14,4074.286
2007-06-15,4088.314
2007-06-18,4208.05
2007-06-19,4254.366
2007-06-20,4152.206
2007-06-21,4167.592
2007-06-22,3985.454
2007-06-25,3779.947
2007-06-26,3836.035
2007-06-27,3939.258
2007-06-28,3737.627
2007-06-29,3620.118
2007-07-02,3631.68
2007-07-03,3698.109
2007-07-04,3614.014
2007-07-05,3404.094
2007-07-06,3580.425
2007-07-09,3689.599
2007-07-10,3628.317
2007-07-11,3650.732
2007-07-12,3674.554
2007-07-13,3672.401
2007-07-16,3554.566
2007-07-17,3638.283
2007-07-18,3653.749
2007-07-19,3658.818
2007-07-20,3811.124
2007-07-23,3993.755
2007-07-24,4000.912
2007-07-25,4098.754
2007-07-26,4157.043
2007-07-27,4185.748
2007-07-30,4280.184
2007-07-31,4330.363
2007-08-01,4145.775
2007-08-02,4294.149
2007-08-03,4422.478
2007-08-06,4520.395
2007-08-07,4526.902
2007-08-08,4466.413
2007-08-09,4551.323
2007-08-10,4487.999
2007-08-13,4476.286
2007-08-14,4559.002
2007-08-15,4554.903
2007-08-16,4510.252
2007-08-17,4434.664
2007-08-20,4660.47
2007-08-21,4733.484
2007-08-22,4803.812
2007-08-23,4874.828
2007-08-24,4933.148
2007-08-27,4944.197
2007-08-28,4952.283
2007-08-29,4890.344
2007-08-30,4979.693
2007-08-31,5032.635
2007-09-03,5148.783
2007-09-04,5097.72
2007-09-05,5109.101
2007-09-06,5159.095
2007-09-07,5043.735
2007-09-10,5129.291
2007-09-11,4863.203
2007-09-12,4930.87
2007-09-13,5056.052
2007-09-14,5109.209
2007-09-17,5209.029
2007-09-18,5207.714
2007-09-19,5148.055
2007-09-20,5213.515
2007-09-21,5181.353
2007-09-24,5217.044
2007-09-25,5163.678
2007-09-26,5079.209
2007-09-27,5135.19
2007-09-28,5270.53
2007-10-08,5317.701
2007-10-09,5347.191
2007-10-10,5346.09
2007-10-11,5368.085
2007-10-12,5317.13
2007-10-15,5373.891
2007-10-16,5427.41
2007-10-17,5390.191
2007-10-18,5217.636
2007-10-19,5213.949
2007-10-22,5082.313
2007-10-23,5126.69
2007-10-24,5133.186
2007-10-25,4862.389
2007-10-26,4893.704
2007-10-29,4988.308
2007-10-30,5074.52
2007-10-31,5187.994
2007-11-01,5097.584
2007-11-02,4979.182
2007-11-05,4913.408
2007-11-06,4895.231
2007-11-07,4913.689
2007-11-08,4687.789
2007-11-09,4637.474
2007-11-12,4580.837
2007-11-13,4559.409
2007-11-14,4740.26
2007-11-15,4683.703
2007-11-16,4634.689
2007-11-19,4656.395
2007-11-20,4727.053
2007-11-21,4661.75
2007-11-22,4452.905
2007-11-23,4535.842
2007-11-26,4487.506
2007-11-27,4414.673
2007-11-28,4362.946
2007-11-29,4526.026
2007-11-30,4440.018
2007-12-03,4479.889
2007-12-04,4526.365
2007-12-05,4642.322
2007-12-06,4653.247
2007-12-07,4723.602
2007-12-10,4823.943
2007-12-11,4843.928
2007-12-12,4808.417
2007-12-13,4635.834
2007-12-14,4729.545
2007-12-17,4651.781
2007-12-18,4621.49
2007-12-19,4729.569
2007-12-20,4808.675
2007-12-21,4873.496
2007-12-24,4967.455
2007-12-25,4989.446
2007-12-26,5050.724
2007-12-27,5136.766
2007-12-28,5115.432
2008-01-02,5195.468
2008-01-03,5251.097
2008-01-04,5296.571
2008-01-07,5372.951
2008-01-08,5314.166
2008-01-09,5415.552
2008-01-10,5462.924
2008-01-11,5478.62
2008-01-14,5521.694
2008-01-15,5510.949
2008-01-16,5360.717
2008-01-17,5227.134
2008-01-18,5273.182
2008-01-21,5026.342
2008-01-22,4633.544
2008-01-23,4854.062
2008-01-24,4936.428
2008-01-25,4973.843
2008-01-28,4634.532
2008-01-29,4679.123
2008-01-30,4647.528
2008-01-31,4533.973
2008-02-01,4441.404
2008-02-04,4803.43
2008-02-05,4787.864
2008-02-13,4708.888
2008-02-14,4780.828
2008-02-15,4728.074
2008-02-18,4838.857
2008-02-19,4940.692
2008-02-20,4854.165
2008-02-21,4849.457
2008-02-22,4696.745
2008-02-25,4523.734
2008-02-26,4520.349
2008-02-27,4637.087
2008-02-28,4628.223
2008-02-29,4682.938
2008-03-03,4812.428
2008-03-04,4723.168
2008-03-05,4702.663
2008-03-06,4744.692
2008-03-07,4673.165
2008-03-10,4496.457
2008-03-11,4521.881
2008-03-12,4393.066
2008-03-13,4261.04
2008-03-14,4223.51
2008-03-17,3987.207
2008-03-18,3757.575
2008-03-19,3896.211
2008-03-20,4021.481
2008-03-21,4061.537
2008-03-24,3911.547
2008-03-25,3959.756
2008-03-26,3962.975
2008-03-27,3783.229
2008-03-28,3932.388
2008-03-31,3787.38
2008-04-01,3546.858
2008-04-02,3462.169
2008-04-03,3556.961
2008-04-07,3758.004
2008-04-08,3814.993
2008-04-09,3614.636
2008-04-10,3691.382
2008-04-11,3727.661
2008-04-14,3485.927
2008-04-15,3550.624
2008-04-16,3464.163
2008-04-17,3354.389
2008-04-18,3225.754
2008-04-21,3216.517
2008-04-22,3221.213
2008-04-23,3371.014
2008-04-24,3679.883
2008-04-25,3708.247
2008-04-28,3651.327
2008-04-29,3693.359
2008-04-30,3859.425
2008-05-05,3963.933
2008-05-06,3931.506
2008-05-07,3751.171
2008-05-08,3860.015
2008-05-09,3830.458
2008-05-12,3874.226
2008-05-13,3844.147
2008-05-14,3953.066
2008-05-15,3923.056
2008-05-16,3898.544
2008-05-19,3884.423
2008-05-20,3671.797
2008-05-21,3748.43
2008-05-22,3688.897
2008-05-23,3650.091
2008-05-26,3538.039
2008-05-27,3554.321
2008-05-28,3652.304
2008-05-29,3560.694
2008-05-30,3585.345
2008-06-02,3605.577
2008-06-03,3593.083
2008-06-04,3528.426
2008-06-05,3491.993
2008-06-06,3468.75
2008-06-10,3182.766
2008-06-11,3113.476
2008-06-12,3065.714
2008-06-13,2949.764
2008-06-16,2912.059
2008-06-17,2784.351
2008-06-18,2931.813
2008-06-19,2709.596
2008-06-20,2779.192
2008-06-23,2722.54
2008-06-24,2789.999
2008-06-25,2917.054
2008-06-26,2936.032
2008-06-27,2763.045
2008-06-30,2750.472
2008-07-01,2671.154
2008-07-02,2685.377
2008-07-03,2763.603
2008-07-04,2749.766
2008-07-07,2891.463
2008-07-08,2918.653
2008-07-09,3020.851
2008-07-10,2972.628
2008-07-11,2952.476
2008-07-14,2986.971
2008-07-15,2876.518
2008-07-16,2758.546
2008-07-17,2731.142
2008-07-18,2825.791
2008-07-21,2926.978
2008-07-22,2925.583
2008-07-23,2903.261
2008-07-24,2990.009
2008-07-25,2956.489
2008-07-28,2984.33
2008-07-29,2927.234
2008-07-30,2908.041
2008-07-31,2821.007
2008-08-01,2858.199
2008-08-04,2790.398
2008-08-05,2716.413
2008-08-06,2729.623
2008-08-07,2733.049
2008-08-08,2585.265
2008-08-11,2431.976
2008-08-12,2413.081
2008-08-13,2413.228
2008-08-14,2416.295
2008-08-15,2417.01
2008-08-18,2272.07
2008-08-19,2306.575
2008-08-20,2489.097
2008-08-21,2401.54
2008-08-22,2361.099
2008-08-25,2356.277
2008-08-26,2272.207
2008-08-27,2265.615
2008-08-28,2272.234
2008-08-29,2330.333
2008-09-01,2253.839
2008-09-02,2240.65
2008-09-03,2207.813
2008-09-04,2214.78
2008-09-05,2137.28
2008-09-08,2067.314
2008-09-09,2080.415
2008-09-10,2087.908
2008-09-11,2027.287
2008-09-12,2031.717
2008-09-16,1966.091
2008-09-17,1906.688
2008-09-18,1866.974
2008-09-19,2043.597
2008-09-22,2163.192
2008-09-23,2064.156
2008-09-24,2087.411
2008-09-25,2160.902
2008-09-26,2175.483
2008-10-06,2073.463
2008-10-07,2052.2
2008-10-08,1982.809
2008-10-09,1956.829
2008-10-10,1857.768
2008-10-13,1922.577
2008-10-14,1870.941
2008-10-15,1853.069
2008-10-16,1758.6
2008-10-17,1773.208
2008-10-20,1833.731
2008-10-21,1822.958
2008-10-22,1780.327
2008-10-23,1786.24
2008-10-24,1742.45
2008-10-27,1616.605
2008-10-28,1663.065
2008-10-29,1612.628
2008-10-30,1643.681
2008-10-31,1611.826
2008-11-03,1598.811
2008-11-04,1574.76
2008-11-05,1633.234
2008-11-06,1596.988
2008-11-07,1623.226
2008-11-10,1742.139
2008-11-11,1723.716
2008-11-12,1749.663
2008-11-13,1822.747
2008-11-14,1895.462
2008-11-17,1951.823
2008-11-18,1808.189
2008-11-19,1923.267
2008-11-20,1909.284
2008-11-21,1893.97
2008-11-24,1815.505
2008-11-25,1808.987
2008-11-26,1817.096
2008-11-27,1843.837
2008-11-28,1810.69
2008-12-01,1857.59
2008-12-02,1871.453
2008-12-03,1952.944
2008-12-04,1974.227
2008-12-05,2012.64
2008-12-08,2096.283
2008-12-09,2042.618
2008-12-10,2100.127
2008-12-11,2046.114
2008-12-12,1958.687
2008-12-15,1980.536
2008-12-16,2004.273
2008-12-17,2017.365
2008-12-18,2058.823
2008-12-19,2070.022
2008-12-22,2047.095
2008-12-23,1938.42
2008-12-24,1903.381
2008-12-25,1891.391
2008-12-26,1880.462
2008-12-29,1875.268
2008-12-30,1857.857
2008-12-31,1838.316
2009-01-05,1907.525
2009-01-06,1968.611
2009-01-07,1963.841
2009-01-08,1919.178
2009-01-09,1957.018
2009-01-12,1966.553
2009-01-13,1918.599
2009-01-14,1997.037
2009-01-15,2002.731
2009-01-16,2030.831
2009-01-19,2045.506
2009-01-20,2060.923
2009-01-21,2057.985
2009-01-22,2084.616
2009-01-23,2071.697
2009-02-02,2108.366
2009-02-03,2162.495
2009-02-04,2216.764
2009-02-05,2195.736
2009-02-06,2286.374
2009-02-09,2351.281
2009-02-10,2392.671
2009-02-11,2396.882
2009-02-12,2401.408
2009-02-13,2484.37
2009-02-16,2542.829
2009-02-17,2457.503
2009-02-18,2351.262
2009-02-19,2382.709
2009-02-20,2439.837
2009-02-23,2512.419
2009-02-24,2403.452
2009-02-25,2411.116
2009-02-26,2275.221
2009-02-27,2196.87
2009-03-02,2231.845
2009-03-03,2222.497
2009-03-04,2365.744
2009-03-05,2385.691
2009-03-06,2367.206
2009-03-09,2274.788
2009-03-10,2319.933
2009-03-11,2302.716
2009-03-12,2302.142
2009-03-13,2287.796
2009-03-16,2323.472
2009-03-17,2407.269
2009-03-18,2423.247
2009-03-19,2475.198
2009-03-20,2469.374
2009-03-23,2527.331
2009-03-24,2541.948
2009-03-25,2485.92
2009-03-26,2559.897
2009-03-27,2580.206
2009-03-30,2572.311
2009-03-31,2597.746
2009-04-01,2639.586
2009-04-02,2661.136
2009-04-03,2649.794
2009-04-07,2665.37
2009-04-08,2568.446
2009-04-09,2610.251
2009-04-10,2691.621
2009-04-13,2746.578
2009-04-14,2775.987
2009-04-15,2796.368
2009-04-16,2799.767
2009-04-17,2761.419
2009-04-20,2824.61
2009-04-21,2800.448
2009-04-22,2685.055
2009-04-23,2702.748
2009-04-24,2682.454
2009-04-27,2606.818
2009-04-28,2621.769
2009-04-29,2703.398
2009-04-30,2727.974
2009-05-04,2821.325
2009-05-05,2839.911
2009-05-06,2880.148
2009-05-07,2875.712
2009-05-08,2893.888
2009-05-11,2814.346
2009-05-12,2880.444
2009-05-13,2904.797
2009-05-14,2893.228
2009-05-15,2902.917
2009-05-18,2919.781
2009-05-19,2948.829
2009-05-20,2924.227
2009-05-21,2863.083
2009-05-22,2857.599
2009-05-25,2869.116
2009-05-26,2849.307
2009-05-27,2877.983
2009-06-01,2962.08
2009-06-02,2972.046
2009-06-03,3031.618
2009-06-04,3039.713
2009-06-05,3025.204
2009-06-08,3030.695
2009-06-09,3044.493
2009-06-10,3075.31
2009-06-11,3049.767
2009-06-12,2990.847
2009-06-15,3046.43
2009-06-16,3040.812
2009-06-17,3089.837
2009-06-18,3130.471
2009-06-19,3147.732
2009-06-22,3141.733
2009-06-23,3139.988
2009-06-24,3176.689
2009-06-25,3174.649
2009-06-26,3187.127
2009-06-29,3229.269
2009-06-30,3212.585
2009-07-01,3274.971
2009-07-02,3316.668
2009-07-03,3359.212
2009-07-06,3394.323
2009-07-07,3371.109
2009-07-08,3391.019
2009-07-09,3441.916
2009-07-10,3447.9
2009-07-13,3430.716
2009-07-14,3514.645
2009-07-15,3551.519
2009-07-16,3552.11
2009-07-17,3571.811
2009-07-20,3640.797
2009-07-21,3577.852
2009-07-22,3643.337
2009-07-23,3685.925
2009-07-24,3690.39
2009-07-27,3762.926
2009-07-28,3785.218
2009-07-29,3575.585
2009-07-30,3640.817
2009-07-31,3744.916
2009-08-03,3805.8
2009-08-04,3817.526
2009-08-05,3787.101
2009-08-06,3716.635
2009-08-07,3607.861
2009-08-10,3610.551
2009-08-11,3625.637
2009-08-12,3461.812
2009-08-13,3494.981
2009-08-14,3378.481
2009-08-17,3164.739
2009-08-18,3204.47
2009-08-19,3044.722
2009-08-20,3171.941
2009-08-21,3241.171
2009-08-24,3281.764
2009-08-25,3182.041
2009-08-26,3256.392
2009-08-27,3255.571
2009-08-28,3149.912
2009-08-31,2927.963
2009-09-01,2930.153
2009-09-02,2968.885
2009-09-03,3126.89
2009-09-04,3161.487
2009-09-07,3193.33
2009-09-08,3257.895
2009-09-09,3280.161
2009-09-10,3248.228
2009-09-11,3319.712
2009-09-14,3384.574
2009-09-15,3402.122
2009-09-16,3373.174
2009-09-17,3441.641
2009-09-18,3321.822
2009-09-21,3344.644
2009-09-22,3264.444
2009-09-23,3182.922
2009-09-24,3190
2009-09-25,3165.241
2009-09-28,3075.565
2009-09-29,3055.641
2009-09-30,3087.859
2009-10-09,3249.01
2009-10-12,3245.918
2009-10-13,3296.149
2009-10-14,3326.391
2009-10-15,3338.459
2009-10-16,3343.783
2009-10-19,3430.268
2009-10-20,3480.51
2009-10-21,3467.129
2009-10-22,3455.617
2009-10-23,3516.716
2009-10-26,3520.365
2009-10-27,3421.181
2009-10-28,3441.458
2009-10-29,3363.699
2009-10-30,3401.143
2009-11-02,3516.528
2009-11-03,3572.248
2009-11-04,3594.749
2009-11-05,3613.436
2009-11-06,3631.105
2009-11-09,3648.862
2009-11-10,3656.66
2009-11-11,3655.838
2009-11-12,3663.307
2009-11-13,3690.362
2009-11-16,3793.521
2009-11-17,3802.005
2009-11-18,3809.3
2009-11-19,3837.633
2009-11-20,3837.741
2009-11-23,3885.249
2009-11-24,3733.212
2009-11-25,3835.935
2009-11-26,3682.675
2009-11-27,3578.88
2009-11-30,3722.85
2009-12-01,3791.642
2009-12-02,3836.41
2009-12-03,3840.122
2009-12-04,3845.297
2009-12-07,3884.311
2009-12-08,3850.126
2009-12-09,3780.7
2009-12-10,3806.538
2009-12-11,3804.607
2009-12-14,3826.066
2009-12-15,3809.267
2009-12-16,3787.963
2009-12-17,3692.396
2009-12-18,3585.263
2009-12-21,3603.73
2009-12-22,3506.135
2009-12-23,3548.464
2009-12-24,3658.298
2009-12-25,3655.804
2009-12-28,3713.535
2009-12-29,3734.927
2009-12-30,3772.419
2009-12-31,3795.33
2010-01-04,3772.497
2010-01-05,3806.741
2010-01-06,3788.803
2010-01-07,3713.539
2010-01-08,3735.382
2010-01-11,3745.841
2010-01-12,3809.633
2010-01-13,3716.072
2010-01-14,3784.207
2010-01-15,3804.152
2010-01-18,3839.077
2010-01-19,3843.874
2010-01-20,3715.206
2010-01-21,3730.97
2010-01-22,3665.17
2010-01-25,3617.689
2010-01-26,3510.546
2010-01-27,3471.122
2010-01-28,3494.778
2010-01-29,3504.567
2010-02-01,3454.906
2010-02-02,3443.356
2010-02-03,3521.391
2010-02-04,3526.18
2010-02-05,3453.973
2010-02-08,3452.078
2010-02-09,3465.49
2010-02-10,3512.458
2010-02-11,3513.177
2010-02-12,3551.14
2010-02-22,3541.111
2010-02-23,3529.613
2010-02-24,3589.373
2010-02-25,3644.415
2010-02-26,3638.796
2010-03-01,3685.066
2010-03-02,3676.661
2010-03-03,3711.335
2010-03-04,3603.657
2010-03-05,3614.571
2010-03-08,3647.573
2010-03-09,3662.139
2010-03-10,3627.759
2010-03-11,3617.067
2010-03-12,3566.385
2010-03-15,3520.148
2010-03-16,3547.042
2010-03-17,3630.646
2010-03-18,3630.381
2010-03-19,3658.564
2010-03-22,3673.782
2010-03-23,3646.575
2010-03-24,3653.164
2010-03-25,3601.7
2010-03-26,3652.179
2010-03-29,3720.893
2010-03-30,3733.555
2010-03-31,3722.858
2010-04-01,3776.169
2010-04-02,3791.722
2010-04-06,3793.427
2010-04-07,3783.848
2010-04-08,3755.686
2010-04-09,3799.513
2010-04-12,3792.268
2010-04-13,3801.304
2010-04-14,3827.271
2010-04-15,3804.061
2010-04-16,3773.157
2010-04-19,3586.866
2010-04-20,3602.041
2010-04-21,3687.748
2010-04-22,3666.337
2010-04-23,3646.314
2010-04-26,3633.639
2010-04-27,3552.642
2010-04-28,3536.494
2010-04-29,3468.145
2010-04-30,3435.975
2010-05-04,3400.087
2010-05-05,3449.605
2010-05-06,3311.329
2010-05-07,3248.09
2010-05-10,3240.746
2010-05-11,3165.43
2010-05-12,3149.003
2010-05-13,3228.7
2010-05-14,3222.386
2010-05-17,3038.314
2010-05-18,3091.452
2010-05-19,3085.787
2010-05-20,3038.313
2010-05-21,3090.108
2010-05-24,3215.119
2010-05-25,3165.845
2010-05-26,3169.711
2010-05-27,3223.431
2010-05-28,3221.74
2010-05-31,3130.954
2010-06-01,3087.956
2010-06-02,3114.218
2010-06-03,3091.48
2010-06-04,3106.367
2010-06-07,3067.169
2010-06-08,3081.74
2010-06-09,3169.266
2010-06-10,3148.913
2010-06-11,3148.398
2010-06-17,3123.838
2010-06-18,3042.931
2010-06-21,3133.849
2010-06-22,3145.721
